InvoiceDate,Quantity,Price
2011-04-05 15:00:00,4,0.65
2011-04-05 15:00:00,5,0.42
2011-04-05 15:00:00,1,6.75
2011-04-05 15:00:00,1,1.65
2011-04-05 15:00:00,1,1.65
2011-04-05 15:00:00,1,1.95
2011-04-05 15:00:00,4,0.85
2011-04-05 15:00:00,1,1.25
2011-04-05 15:00:00,1,2.95
2011-04-05 15:00:00,1,0.55
2011-04-05 15:00:00,2,1.25
2011-04-05 15:00:00,1,1.25
2011-04-05 15:00:00,1,0.85
2011-04-05 15:00:00,1,0.42
2011-04-05 15:00:00,1,0.42
2011-04-05 15:00:00,3,0.42
2011-04-05 15:00:00,5,0.42
2011-04-05 15:00:00,1,4.95
2011-04-05 15:00:00,1,2.1
2011-04-05 15:00:00,2,1.65
2011-04-05 15:00:00,1,2.95
2011-04-05 15:00:00,1,1.25
2011-04-05 15:00:00,1,3.75
2011-04-05 15:00:00,1,2.95
2011-04-05 15:00:00,1,5.45
2011-04-05 15:00:00,1,5.95
2011-04-05 15:00:00,1,2.55
2011-04-05 15:00:00,2,3.75
2011-04-05 15:00:00,3,3.75
2011-04-05 15:00:00,1,3.75
2011-04-05 15:00:00,2,2.95
2011-04-05 15:00:00,25,0.42
2011-04-05 15:00:00,25,0.42
2011-04-05 15:00:00,25,0.42
2011-04-05 15:00:00,1,4.95
2011-04-05 15:00:00,1,5.75
2011-04-05 15:00:00,4,1.65
2011-04-05 15:00:00,2,1.65
2011-04-05 15:00:00,2,1.65
2011-04-05 15:00:00,7,0.85
2011-04-05 15:00:00,3,0.85
2011-04-05 15:00:00,2,0.85
2011-04-05 15:00:00,1,0.85
2011-04-05 15:00:00,2,0.85
2011-04-05 15:00:00,1,4.95
2011-04-05 15:00:00,8,0.29
2011-04-05 15:00:00,2,1.25
2011-04-05 15:00:00,6,1.25
2011-04-05 15:00:00,6,1.25
2011-04-05 15:00:00,2,0.42
2011-04-05 15:00:00,2,0.42
2011-04-11 13:41:00,1,39.95
2011-04-11 13:41:00,12,2.55
2011-04-11 13:41:00,12,0.29
2011-04-11 13:41:00,12,0.29
2011-04-11 13:41:00,1,0.42
2011-04-11 13:41:00,15,1.25
2011-04-11 13:41:00,4,0.85
2011-04-11 13:41:00,6,0.85
2011-04-11 13:41:00,1,0.65
2011-04-11 13:41:00,1,0.65
2011-04-11 13:41:00,1,0.65
2011-04-11 13:41:00,1,0.65
2011-04-11 13:41:00,1,0.42
2011-04-11 13:41:00,2,4.25
2011-04-11 13:41:00,6,0.85
2011-04-11 13:41:00,1,1.25
2011-04-11 13:41:00,1,2.08
2011-04-11 13:41:00,1,1.65
2011-04-11 13:41:00,5,0.85
2011-04-11 13:41:00,1,2.1
2011-04-11 13:41:00,1,2.08
2011-04-11 13:41:00,3,0.85
2011-04-11 13:41:00,2,1.65
2011-04-11 13:41:00,1,1.65
2011-04-11 13:41:00,3,1.65
2011-04-11 13:41:00,1,1.65
2011-04-11 13:41:00,3,1.65
2011-04-11 13:41:00,5,1.65
2011-04-11 13:41:00,5,0.85
2011-04-11 13:41:00,1,1.65
2011-04-11 13:41:00,1,0.55
2011-04-11 13:41:00,1,0.55
2011-04-11 13:41:00,1,2.55
2011-04-11 13:41:00,1,2.55
2011-04-11 13:41:00,1,2.1
2011-04-11 13:41:00,1,1.25
2011-04-11 13:41:00,3,1.25
2011-04-11 13:41:00,1,1.25
2011-04-11 13:41:00,2,1.25
2011-04-11 13:41:00,2,1.25
2011-04-11 13:41:00,1,0.65
2011-04-11 13:41:00,1,0.65
2011-04-11 13:41:00,1,0.65
2011-04-11 13:41:00,1,0.65
2011-04-11 13:41:00,1,0.65
2011-04-11 13:41:00,1,0.65
2011-04-11 13:41:00,1,8.5
2011-04-11 13:41:00,1,2.95
2011-04-11 13:41:00,3,9.95
2011-04-11 13:41:00,1,1.25
2011-04-11 13:41:00,1,10.75
2011-04-11 13:41:00,1,0.85
2011-04-11 13:41:00,4,4.95
2011-04-11 13:41:00,8,0.42
2011-04-11 13:41:00,8,0.42
2011-04-11 13:41:00,3,2.95
2011-04-11 13:41:00,10,2.95
2011-04-11 13:41:00,1,1.45
2011-04-11 13:41:00,1,1.25
2011-04-11 13:41:00,1,3.75
2011-04-11 13:41:00,1,1.25
2011-04-11 13:41:00,1,1.25
2011-04-11 13:41:00,3,2.1
2011-04-11 13:41:00,1,2.1
2011-04-11 13:41:00,1,2.1
2011-04-11 13:41:00,1,2.1
2011-04-11 13:41:00,1,1.25
2011-04-11 13:41:00,2,0.55
2011-04-11 13:41:00,2,0.55
2011-04-11 13:41:00,2,0.55
2011-04-11 13:41:00,1,2.1
2011-04-11 13:41:00,1,5.95
2011-04-11 13:41:00,1,3.75
2011-04-11 13:41:00,2,5.95
2011-04-11 13:41:00,1,1.65
2011-04-11 13:41:00,1,2.95
2011-04-11 13:41:00,1,1.25
2011-04-11 13:41:00,1,2.95
2011-04-11 13:41:00,1,2.1
2011-04-11 13:41:00,6,0.29
2011-04-11 13:41:00,2,1.25
2011-04-11 13:41:00,6,0.29
2011-04-11 13:41:00,1,0.29
2011-04-11 13:41:00,1,1.65
2011-04-14 10:10:00,2,9.95
2011-04-14 10:10:00,1,7.95
2011-04-14 10:10:00,3,5.95
2011-04-14 10:10:00,1,1.65
2011-04-14 10:10:00,1,9.95
2011-04-14 10:10:00,8,1.65
2011-04-14 10:10:00,4,1.25
2011-04-14 10:10:00,2,1.25
2011-04-14 10:10:00,2,1.25
2011-04-14 10:10:00,2,1.25
2011-04-14 10:10:00,1,8.5
2011-04-14 10:10:00,2,0.85
2011-04-14 10:10:00,1,0.85
2011-04-14 10:10:00,2,1.25
2011-04-14 10:10:00,2,3.75
2011-04-14 10:10:00,1,2.95
2011-04-14 10:10:00,4,1.25
2011-04-14 10:10:00,1,0.55
2011-04-14 10:10:00,1,0.85
2011-04-14 10:10:00,1,1.65
2011-04-14 10:10:00,1,7.95
2011-04-14 10:10:00,1,2.95
2011-04-14 10:10:00,1,1.25
2011-04-14 10:10:00,1,1.25
2011-04-14 10:10:00,1,1.25
2011-04-14 10:10:00,2,0.42
2011-04-14 10:10:00,1,2.55
2011-04-14 10:10:00,1,3.95
2011-04-14 10:10:00,1,0.55
2011-04-14 10:10:00,1,0.55
2011-04-14 10:10:00,2,2.55
2011-04-14 10:10:00,1,3.75
2011-04-14 10:10:00,1,0.85
2011-04-14 10:10:00,3,1.25
2011-04-14 10:10:00,1,1.65
2011-04-14 10:10:00,1,1.45
2011-04-14 10:10:00,3,2.08
2011-04-14 10:10:00,2,2.08
2011-04-14 10:10:00,2,2.95
2011-04-14 10:10:00,2,2.08
2011-04-14 10:10:00,1,5.95
2011-04-14 10:10:00,2,0.85
2011-04-14 10:10:00,2,2.1
2011-04-14 10:10:00,3,0.85
2011-04-14 10:10:00,1,0.85
2011-04-14 10:10:00,3,1.65
2011-04-14 10:10:00,2,1.65
2011-04-14 10:10:00,3,1.65
2011-04-14 10:10:00,2,0.85
2011-04-14 10:10:00,3,2.08
2011-04-14 10:10:00,1,0.85
2011-04-14 10:10:00,1,1.95
2011-04-14 10:10:00,2,12.75
2011-04-18 10:29:00,-1,2.95
2011-04-18 10:29:00,-1,0.29
2011-04-18 10:29:00,-2,0.29
2011-04-18 10:29:00,-1,1.25
2011-04-18 10:29:00,-1,5.95
2011-04-18 10:29:00,-1,1.95
2011-04-18 10:41:00,1,2.95
2011-04-18 10:41:00,10,2.1
2011-04-18 10:41:00,1,5.95
2011-04-18 10:41:00,2,2.1
2011-04-18 10:41:00,1,7.95
2011-04-18 10:41:00,1,1.25
2011-04-18 10:41:00,1,1.25
2011-04-18 10:41:00,2,1.25
2011-04-18 10:41:00,2,1.25
2011-04-18 10:41:00,1,0.85
2011-04-18 10:41:00,2,0.85
2011-04-18 10:41:00,1,0.85
2011-04-18 10:41:00,1,0.55
2011-04-18 10:41:00,3,2.1
2011-04-18 10:41:00,2,0.85
2011-04-18 10:41:00,1,0.85
2011-04-18 10:41:00,1,6.75
2011-04-18 10:41:00,1,0.85
2011-04-18 10:41:00,1,0.85
2011-04-18 10:41:00,17,1.25
2011-04-18 10:41:00,1,2.08
2011-04-18 10:41:00,1,1.65
2011-04-18 10:41:00,1,1.65
2011-04-18 10:41:00,12,1.25
2011-04-18 10:41:00,3,1.95
2011-04-18 10:41:00,2,1.25
2011-04-18 10:41:00,1,1.25
2011-04-18 10:41:00,3,1.25
2011-04-18 10:41:00,1,3.75
2011-04-18 10:41:00,1,4.15
2011-04-18 10:41:00,2,0.85
2011-04-18 10:41:00,1,3.95
2011-04-18 10:41:00,1,1.25
2011-04-18 10:41:00,2,2.95
2011-04-18 10:41:00,1,2.95
2011-04-18 10:41:00,10,2.95
2011-04-18 10:41:00,1,4.25
2011-04-18 10:41:00,4,1.95
2011-04-18 10:41:00,2,2.08
2011-04-18 10:41:00,8,1.25
2011-04-18 10:41:00,12,2.55
2011-04-18 10:41:00,1,9.95
2011-04-18 10:41:00,1,12.75
2011-04-18 10:41:00,12,2.55
2011-04-18 10:41:00,1,6.75
2011-04-18 10:41:00,1,3.75
2011-04-18 10:41:00,1,0.85
2011-04-18 10:41:00,1,0.85
2011-04-18 10:41:00,1,0.42
2011-04-18 10:41:00,1,0.42
2011-04-18 10:41:00,2,2.1
2011-04-18 10:41:00,1,1.25
2011-04-18 10:41:00,14,3.75
2011-04-18 10:41:00,2,2.95
2011-04-18 10:41:00,1,0.55
2011-04-21 10:19:00,1,7.95
2011-04-21 10:19:00,1,0.42
2011-04-21 10:19:00,1,8.95
2011-04-21 10:19:00,5,0.42
2011-04-21 10:19:00,2,3.29
2011-04-21 10:19:00,3,2.55
2011-04-21 10:19:00,1,3.95
2011-04-21 10:19:00,1,0.55
2011-04-21 10:19:00,1,1.95
2011-04-21 10:19:00,1,9.95
2011-04-21 10:19:00,5,1.65
2011-04-21 10:19:00,1,4.25
2011-04-21 10:19:00,1,1.65
2011-04-21 10:19:00,1,1.95
2011-04-21 10:19:00,2,7.95
2011-04-21 10:19:00,4,5.95
2011-04-21 10:19:00,1,1.65
2011-04-21 10:19:00,2,2.95
2011-04-21 10:19:00,1,1.25
2011-04-21 10:19:00,2,2.95
2011-04-21 10:19:00,4,1.25
2011-04-21 10:19:00,7,1.25
2011-04-21 10:19:00,1,2.95
2011-04-21 10:19:00,1,1.25
2011-04-21 10:19:00,1,1.25
2011-04-21 10:19:00,1,2.55
2011-04-21 10:19:00,2,6.95
2011-04-21 10:19:00,1,9.95
2011-04-21 10:19:00,1,5.95
2011-04-21 10:19:00,1,5.75
2011-04-21 10:19:00,1,10.4
2011-04-21 10:19:00,2,0.83
2011-04-21 10:19:00,2,1.45
2011-04-21 10:19:00,1,3.75
2011-04-21 10:19:00,1,3.75
2011-04-21 10:19:00,1,4.15
2011-04-21 10:19:00,2,1.45
2011-04-21 10:19:00,7,2.95
2011-04-21 10:19:00,1,1.25
2011-04-21 10:19:00,1,1.25
2011-04-21 10:19:00,1,1.25
2011-04-21 10:19:00,2,1.45
2011-04-21 10:19:00,3,1.65
2011-04-21 10:19:00,2,2.95
2011-04-21 10:19:00,1,2.49
2011-04-21 10:19:00,1,4.15
2011-04-21 10:19:00,1,8.25
2011-04-21 10:19:00,1,3.95
2011-04-21 10:19:00,1,6.35
2011-04-21 10:19:00,18,1.25
2011-04-27 12:00:00,1,2.1
2011-04-27 12:00:00,2,2.08
2011-04-27 12:00:00,1,1.65
2011-04-27 12:00:00,1,1.65
2011-04-27 12:00:00,1,1.65
2011-04-27 12:00:00,1,0.85
2011-04-27 12:00:00,1,1.65
2011-04-27 12:00:00,2,2.08
2011-04-27 12:00:00,1,2.08
2011-04-27 12:00:00,1,1.65
2011-04-27 12:00:00,5,0.85
2011-04-27 12:00:00,1,9.95
2011-04-27 12:00:00,1,7.95
2011-04-27 12:00:00,1,1.65
2011-04-27 12:00:00,1,0.42
2011-04-27 12:00:00,1,2.55
2011-04-27 12:00:00,1,5.45
2011-04-27 12:00:00,1,4.95
2011-04-27 12:00:00,1,0.85
2011-04-27 12:00:00,2,2.1
2011-04-27 12:00:00,1,1.25
2011-04-27 12:00:00,1,1.25
2011-04-27 12:00:00,1,1.25
2011-04-27 12:00:00,1,2.55
2011-04-27 12:00:00,24,1.25
2011-04-27 12:00:00,1,1.25
2011-04-27 12:00:00,1,2.95
2011-04-27 12:00:00,1,0.42
2011-04-27 12:00:00,3,0.65
2011-04-27 12:00:00,3,1.25
2011-04-27 12:00:00,2,1.25
2011-04-27 12:00:00,1,1.25
2011-04-27 12:00:00,1,1.25
2011-04-27 12:00:00,4,0.55
2011-04-27 12:00:00,3,0.55
2011-04-27 12:00:00,7,1.25
2011-04-27 12:00:00,5,2.95
2011-04-27 12:00:00,3,2.55
2011-04-27 12:00:00,1,12.75
2011-04-27 12:00:00,1,2.95
2011-04-27 12:00:00,6,1.25
2011-04-27 12:00:00,2,0.42
2011-04-27 12:00:00,2,0.85
2011-04-27 12:00:00,1,2.55
2011-04-27 12:00:00,1,2.95
2011-04-27 12:00:00,6,1.25
2011-04-27 12:00:00,2,9.95
2011-04-27 12:00:00,1,2.95
2011-04-27 12:00:00,1,2.55
2011-04-27 12:00:00,2,4.95
2011-04-27 12:00:00,2,1.65
2011-04-27 12:00:00,48,0.12
2011-04-27 12:00:00,1,1.65
2011-04-27 12:00:00,1,1.65
2011-04-27 12:00:00,1,2.95
2011-04-27 12:00:00,1,2.95
2011-04-27 12:00:00,3,2.95
2011-04-27 12:00:00,1,0.55
2011-04-27 12:00:00,3,0.55
2011-04-27 12:00:00,1,0.55
2011-04-27 12:00:00,1,1.25
2011-04-27 12:00:00,8,0.55
2011-04-27 12:00:00,1,1.25
2011-05-03 10:08:00,-1,0.29
2011-05-03 10:08:00,-2,0.85
2011-05-03 10:08:00,-1,1.25
2011-05-03 10:08:00,-2,1.25
2011-05-03 10:08:00,-2,3.29
2011-05-03 10:08:00,-1,7.95
2011-05-03 10:41:00,1,1.25
2011-05-03 10:41:00,1,1.25
2011-05-03 10:41:00,4,1.45
2011-05-03 10:41:00,2,3.75
2011-05-03 10:41:00,2,1.95
2011-05-03 10:41:00,2,1.65
2011-05-03 10:41:00,2,2.08
2011-05-03 10:41:00,2,2.08
2011-05-03 10:41:00,2,2.08
2011-05-03 10:41:00,2,2.55
2011-05-03 10:41:00,7,2.55
2011-05-03 10:41:00,2,1.65
2011-05-03 10:41:00,2,1.65
2011-05-03 10:41:00,1,1.95
2011-05-03 10:41:00,1,0.85
2011-05-03 10:41:00,1,0.55
2011-05-03 10:41:00,1,0.55
2011-05-03 10:41:00,1,0.55
2011-05-03 10:41:00,3,0.83
2011-05-03 10:41:00,3,0.83
2011-05-03 10:41:00,1,1.95
2011-05-03 10:41:00,2,1.25
2011-05-03 10:41:00,1,0.42
2011-05-03 10:41:00,1,0.85
2011-05-03 10:41:00,1,0.42
2011-05-03 10:41:00,1,4.95
2011-05-03 10:41:00,1,0.42
2011-05-03 10:41:00,1,2.95
2011-05-03 10:41:00,1,0.55
2011-05-03 10:41:00,1,0.55
2011-05-03 10:41:00,2,4.95
2011-05-03 10:41:00,1,2.95
2011-05-03 10:41:00,1,1.95
2011-05-03 10:41:00,1,2.08
2011-05-03 10:41:00,1,2.08
2011-05-03 10:41:00,1,1.65
2011-05-03 10:41:00,2,1.65
2011-05-03 10:41:00,1,1.65
2011-05-03 10:41:00,1,1.65
2011-05-03 10:41:00,1,7.95
2011-05-03 10:41:00,1,1.45
2011-05-03 10:41:00,1,9.95
2011-05-03 10:41:00,1,2.95
2011-05-03 10:41:00,1,2.55
2011-05-03 10:41:00,1,1.25
2011-05-03 10:41:00,1,2.95
2011-05-03 10:41:00,5,2.1
2011-05-03 10:41:00,1,3.75
2011-05-03 10:41:00,1,3.75
2011-05-03 10:41:00,1,2.08
2011-05-03 10:41:00,1,1.65
2011-05-03 10:41:00,1,0.85
2011-05-03 10:41:00,2,2.1
2011-05-03 10:41:00,2,2.1
2011-05-03 10:41:00,3,2.08
2011-05-03 10:41:00,3,0.85
2011-05-03 10:41:00,6,1.25
2011-05-03 10:41:00,1,0.85
2011-05-03 10:41:00,1,0.85
2011-05-03 10:41:00,1,3.75
2011-05-03 10:41:00,1,2.95
2011-05-03 10:41:00,1,12.75
2011-05-03 10:41:00,2,4.95
2011-05-03 10:41:00,8,1.65
2011-05-03 10:41:00,4,1.65
2011-05-03 10:41:00,1,1.25
2011-05-03 10:41:00,1,0.55
2011-05-03 10:41:00,2,0.55
2011-05-03 10:41:00,6,1.69
2011-05-03 10:41:00,4,1.25
2011-05-03 10:41:00,1,0.42
2011-05-03 10:41:00,1,4.95
2011-05-03 10:41:00,1,1.65
2011-05-03 10:41:00,11,2.95
2011-05-03 10:41:00,1,0.85
2011-05-03 10:41:00,1,12.75
2011-05-06 11:36:00,24,0.12
2011-05-06 11:36:00,1,0.55
2011-05-06 11:36:00,1,0.55
2011-05-06 11:36:00,1,0.55
2011-05-06 11:36:00,1,1.25
2011-05-06 11:36:00,2,1.25
2011-05-06 11:36:00,1,1.25
2011-05-06 11:36:00,1,1.65
2011-05-06 11:36:00,1,1.25
2011-05-06 11:36:00,5,1.65
2011-05-06 11:36:00,2,1.65
2011-05-06 11:36:00,2,1.65
2011-05-06 11:36:00,1,1.69
2011-05-06 11:36:00,1,1.65
2011-05-06 11:36:00,1,1.25
2011-05-06 11:36:00,1,0.95
2011-05-06 11:36:00,1,1.65
2011-05-06 11:36:00,1,2.08
2011-05-06 11:36:00,1,0.55
2011-05-06 11:36:00,1,0.55
2011-05-06 11:36:00,1,2.95
2011-05-06 11:36:00,5,0.85
2011-05-06 11:36:00,1,4.95
2011-05-06 11:36:00,3,0.85
2011-05-06 11:36:00,1,2.55
2011-05-06 11:36:00,1,1.69
2011-05-06 11:36:00,1,0.85
2011-05-06 11:36:00,1,1.25
2011-05-06 11:36:00,4,1.25
2011-05-06 11:36:00,1,1.25
2011-05-06 11:36:00,1,3.75
2011-05-06 11:36:00,1,2.55
2011-05-06 11:36:00,1,1.95
2011-05-06 11:36:00,1,5.75
2011-05-06 11:36:00,2,0.42
2011-05-06 11:36:00,1,4.95
2011-05-06 11:36:00,1,3.75
2011-05-06 11:36:00,1,7.95
2011-05-06 11:36:00,1,2.25
2011-05-06 11:36:00,1,2.55
2011-05-06 11:36:00,3,2.55
2011-05-06 11:36:00,1,4.15
2011-05-06 11:36:00,1,5.95
2011-05-06 11:36:00,1,3.75
2011-05-06 11:36:00,1,9.95
2011-05-06 11:36:00,25,4.95
2011-05-06 11:36:00,25,0.42
2011-05-06 11:36:00,12,0.42
2011-05-06 11:36:00,1,12.75
2011-05-06 11:36:00,2,2.55
2011-05-10 12:35:00,-1,6.95
2011-05-10 12:35:00,-1,0.85
2011-05-10 13:19:00,4,1.25
2011-05-10 13:19:00,2,1.25
2011-05-10 13:19:00,4,1.25
2011-05-10 13:19:00,1,2.55
2011-05-10 13:19:00,1,2.55
2011-05-10 13:19:00,2,1.25
2011-05-10 13:19:00,1,3.95
2011-05-10 13:19:00,1,2.95
2011-05-10 13:19:00,1,1.95
2011-05-10 13:19:00,1,1.95
2011-05-10 13:19:00,4,1.25
2011-05-10 13:19:00,1,1.65
2011-05-10 13:19:00,3,0.83
2011-05-10 13:19:00,1,2.25
2011-05-10 13:19:00,1,0.42
2011-05-10 13:19:00,1,1.95
2011-05-10 13:19:00,1,0.42
2011-05-10 13:19:00,1,0.42
2011-05-10 13:19:00,2,0.42
2011-05-10 13:19:00,2,0.42
2011-05-10 13:19:00,1,0.42
2011-05-10 13:19:00,1,0.42
2011-05-10 13:19:00,3,0.55
2011-05-10 13:19:00,1,3.75
2011-05-10 13:19:00,4,2.1
2011-05-10 13:19:00,1,2.55
2011-05-10 13:19:00,1,0.85
2011-05-10 13:19:00,3,0.42
2011-05-10 13:19:00,1,3.75
2011-05-10 13:19:00,5,0.42
2011-05-10 13:19:00,1,0.65
2011-05-10 13:19:00,2,1.65
2011-05-10 13:19:00,4,2.55
2011-05-10 13:19:00,1,2.08
2011-05-10 13:19:00,1,1.25
2011-05-10 13:19:00,1,1.65
2011-05-10 13:19:00,2,2.08
2011-05-10 13:19:00,1,2.1
2011-05-10 13:19:00,1,1.65
2011-05-10 13:19:00,1,2.1
2011-05-10 13:19:00,2,4.95
2011-05-10 13:19:00,1,0.85
2011-05-10 13:19:00,1,6.75
2011-05-10 13:19:00,1,2.95
2011-05-10 13:19:00,1,2.95
2011-05-10 13:19:00,2,3.75
2011-05-10 13:19:00,2,1.25
2011-05-10 13:19:00,5,1.25
2011-05-10 13:19:00,1,1.69
2011-05-10 13:19:00,5,1.69
2011-05-10 13:19:00,2,1.65
2011-05-10 13:19:00,2,1.65
2011-05-10 13:19:00,2,1.65
2011-05-10 13:19:00,1,1.25
2011-05-10 13:19:00,1,12.75
2011-05-10 13:19:00,25,0.42
2011-05-10 13:19:00,1,1.25
2011-05-13 14:22:00,-1,2.55
2011-05-13 14:22:00,-1,1.25
2011-05-13 14:22:00,-1,1.25
2011-05-13 14:22:00,-1,0.83
2011-05-13 14:58:00,4,2.55
2011-05-13 14:58:00,4,2.55
2011-05-13 14:58:00,5,1.65
2011-05-13 14:58:00,6,1.65
2011-05-13 14:58:00,5,1.65
2011-05-13 14:58:00,2,1.65
2011-05-13 14:58:00,1,2.1
2011-05-13 14:58:00,1,0.85
2011-05-13 14:58:00,1,2.1
2011-05-13 14:58:00,1,2.1
2011-05-13 14:58:00,1,2.1
2011-05-13 14:58:00,1,0.85
2011-05-13 14:58:00,1,2.1
2011-05-13 14:58:00,1,2.1
2011-05-13 14:58:00,2,1.25
2011-05-13 14:58:00,1,1.25
2011-05-13 14:58:00,2,1.25
2011-05-13 14:58:00,2,0.85
2011-05-13 14:58:00,12,1.25
2011-05-13 14:58:00,5,2.1
2011-05-13 14:58:00,1,1.65
2011-05-13 14:58:00,2,1.65
2011-05-13 14:58:00,1,2.08
2011-05-13 14:58:00,1,2.55
2011-05-13 14:58:00,15,0.39
2011-05-13 14:58:00,4,1.25
2011-05-13 14:58:00,1,2.1
2011-05-13 14:58:00,1,7.95
2011-05-13 14:58:00,10,1.25
2011-05-13 14:58:00,2,1.95
2011-05-13 14:58:00,1,2.55
2011-05-13 14:58:00,4,0.85
2011-05-13 14:58:00,1,2.1
2011-05-13 14:58:00,1,1.65
2011-05-13 14:58:00,2,5.75
2011-05-13 14:58:00,1,1.65
2011-05-13 14:58:00,1,0.85
2011-05-13 14:58:00,1,1.65
2011-05-13 14:58:00,1,1.45
2011-05-13 14:58:00,1,1.25
2011-05-13 14:58:00,1,1.65
2011-05-13 14:58:00,1,1.95
2011-05-13 14:58:00,2,0.55
2011-05-13 14:58:00,1,0.55
2011-05-13 14:58:00,2,0.55
2011-05-13 14:58:00,1,6.75
2011-05-13 14:58:00,24,0.12
2011-05-13 14:58:00,1,5.95
2011-05-13 14:58:00,1,1.65
2011-05-13 14:58:00,2,1.95
2011-05-13 14:58:00,12,0.42
2011-05-13 14:58:00,1,0.85
2011-05-13 14:58:00,2,4.95
2011-05-13 14:58:00,1,1.25
2011-05-13 14:58:00,1,0.65
2011-05-13 14:58:00,2,0.83
2011-05-13 14:58:00,3,4.95
2011-05-13 14:58:00,4,0.83
2011-05-13 14:58:00,1,2.1
2011-05-13 14:58:00,1,0.85
2011-05-16 16:41:00,25,0.42
2011-05-16 16:41:00,1,3.75
2011-05-16 16:41:00,1,2.95
2011-05-16 16:41:00,2,8.25
2011-05-16 16:41:00,2,8.25
2011-05-16 16:41:00,5,4.95
2011-05-16 16:41:00,1,4.95
2011-05-16 16:41:00,1,4.25
2011-05-16 16:41:00,2,0.85
2011-05-16 16:41:00,2,0.65
2011-05-16 16:41:00,2,0.65
2011-05-16 16:41:00,2,0.65
2011-05-16 16:41:00,2,0.65
2011-05-16 16:41:00,2,0.65
2011-05-16 16:41:00,2,0.65
2011-05-16 16:41:00,1,5.95
2011-05-16 16:41:00,4,2.95
2011-05-16 16:41:00,2,0.85
2011-05-16 16:41:00,2,0.85
2011-05-16 16:41:00,5,1.25
2011-05-16 16:41:00,1,1.25
2011-05-16 16:41:00,4,2.95
2011-05-16 16:41:00,5,2.95
2011-05-16 16:41:00,1,1.25
2011-05-16 16:41:00,8,2.95
2011-05-16 16:41:00,4,2.95
2011-05-16 16:41:00,1,2.49
2011-05-16 16:41:00,1,2.49
2011-05-16 16:41:00,1,2.1
2011-05-16 16:41:00,1,2.1
2011-05-16 16:41:00,2,1.65
2011-05-16 16:41:00,3,1.25
2011-05-16 16:41:00,2,2.95
2011-05-16 16:41:00,3,1.25
2011-05-16 16:41:00,2,2.55
2011-05-16 16:41:00,2,2.55
2011-05-16 16:41:00,2,0.83
2011-05-16 16:41:00,2,1.25
2011-05-16 16:41:00,2,1.25
2011-05-16 16:41:00,1,9.95
2011-05-16 16:41:00,1,5.95
2011-05-16 16:41:00,1,0.85
2011-05-16 16:41:00,1,2.55
2011-05-16 16:41:00,1,1.25
2011-05-16 16:41:00,1,1.45
2011-05-16 16:41:00,1,1.25
2011-05-16 16:41:00,1,0.42
2011-05-16 16:41:00,1,2.95
2011-05-16 16:41:00,2,0.42
2011-05-16 16:41:00,1,2.95
2011-05-16 16:41:00,2,7.95
2011-05-16 16:41:00,1,3.75
2011-05-16 16:41:00,2,0.42
2011-05-16 16:41:00,2,0.42
2011-05-16 16:41:00,5,0.42
2011-05-16 16:41:00,1,3.75
2011-05-16 16:41:00,3,5.75
2011-05-16 16:41:00,1,3.95
2011-05-16 16:41:00,1,2.08
2011-05-16 16:41:00,1,1.65
2011-05-16 16:41:00,3,1.65
2011-05-16 16:41:00,2,0.55
2011-05-16 16:41:00,2,0.55
2011-05-16 16:41:00,1,3.75
2011-05-16 16:41:00,1,2.1
2011-05-16 16:41:00,4,1.69
2011-05-16 16:41:00,1,0.85
2011-05-16 16:41:00,4,0.85
2011-05-16 16:41:00,1,1.65
2011-05-16 16:41:00,1,2.95
2011-05-16 16:41:00,8,1.65
2011-05-16 16:41:00,1,12.75
2011-05-16 16:41:00,1,9.95
2011-05-16 16:41:00,2,2.95
2011-05-16 16:41:00,2,1.45
2011-05-16 16:41:00,4,3.75
2011-05-16 16:41:00,1,9.95
2011-05-16 16:41:00,1,6.35
2011-05-16 16:41:00,1,9.95
2011-05-16 16:41:00,1,1.25
2011-05-16 16:41:00,2,1.25
2011-05-16 16:41:00,1,3.25
2011-05-16 16:41:00,3,0.55
2011-05-16 16:41:00,3,0.55
2011-05-16 16:41:00,1,0.55
2011-05-16 16:41:00,3,0.55
2011-05-16 16:41:00,3,0.95
2011-05-16 16:41:00,4,2.95
2011-05-16 16:41:00,3,0.83
2011-05-16 16:41:00,1,0.42
2011-05-16 16:41:00,4,0.85
2011-05-16 16:41:00,4,1.25
2011-05-16 16:41:00,2,1.25
2011-05-16 16:58:00,-1,2.95
2011-05-19 13:57:00,1,1.65
2011-05-19 13:57:00,1,1.65
2011-05-19 13:57:00,1,1.65
2011-05-19 13:57:00,1,1.65
2011-05-19 13:57:00,1,2.95
2011-05-19 13:57:00,2,0.83
2011-05-19 13:57:00,2,1.45
2011-05-19 13:57:00,20,0.42
2011-05-19 13:57:00,5,1.25
2011-05-19 13:57:00,3,0.55
2011-05-19 13:57:00,1,0.42
2011-05-19 13:57:00,1,0.42
2011-05-19 13:57:00,1,1.25
2011-05-19 13:57:00,5,2.1
2011-05-19 13:57:00,2,1.25
2011-05-19 13:57:00,3,0.83
2011-05-19 13:57:00,2,1.25
2011-05-19 13:57:00,6,1.25
2011-05-19 13:57:00,1,3.75
2011-05-19 13:57:00,1,2.95
2011-05-19 13:57:00,1,1.65
2011-05-19 13:57:00,3,1.65
2011-05-19 13:57:00,2,1.65
2011-05-19 13:57:00,12,0.42
